Zip Code,Place Name,State,State Abbreviation,County,Latitude,Longitude
95815,Sacramento,California,CA,Sacramento,38.6093,-121.4443
95816,Sacramento,California,CA,Sacramento,38.5728,-121.4675
95817,Sacramento,California,CA,Sacramento,38.5498,-121.4583
95818,Sacramento,California,CA,Sacramento,38.5568,-121.4929
95819,Sacramento,California,CA,Sacramento,38.5683,-121.4366
95820,Sacramento,California,CA,Sacramento,38.5347,-121.4451
95821,Sacramento,California,CA,Sacramento,38.6239,-121.3837
95822,Sacramento,California,CA,Sacramento,38.5091,-121.4935
95823,Sacramento,California,CA,Sacramento,38.4797,-121.4438
95824,Sacramento,California,CA,Sacramento,38.5178,-121.4419
95825,Sacramento,California,CA,Sacramento,38.5892,-121.4057
95826,Sacramento,California,CA,Sacramento,38.5539,-121.3693
95827,Sacramento,California,CA,Sacramento,38.5662,-121.3286
95828,Sacramento,California,CA,Sacramento,38.4826,-121.4006
95829,Sacramento,California,CA,Sacramento,38.4689,-121.344
95830,Sacramento,California,CA,Sacramento,38.4896,-121.2772
95831,Sacramento,California,CA,Sacramento,38.4962,-121.5297
95832,Sacramento,California,CA,Sacramento,38.4695,-121.4883
95833,Sacramento,California,CA,Sacramento,38.6157,-121.5053
95834,Sacramento,California,CA,Sacramento,38.6383,-121.5072
95835,Sacramento,California,CA,Sacramento,38.6626,-121.4834
95836,Sacramento,California,CA,Sacramento,38.7198,-121.5343
95837,Sacramento,California,CA,Sacramento,38.6817,-121.603
95838,Sacramento,California,CA,Sacramento,38.6406,-121.444
95840,Sacramento,California,CA,Sacramento,38.5816,-121.4933
95841,Sacramento,California,CA,Sacramento,38.6627,-121.3406
95842,Sacramento,California,CA,Sacramento,38.6865,-121.3494
95843,Antelope,California,CA,Sacramento,38.7159,-121.3648
95851,Sacramento,California,CA,Sacramento,38.6026,-121.4475
95852,Sacramento,California,CA,Sacramento,38.6026,-121.4475
95853,Sacramento,California,CA,Sacramento,38.6026,-121.4475
95860,Sacramento,California,CA,Sacramento,38.6105,-121.3799
95864,Sacramento,California,CA,Sacramento,38.5878,-121.3769
95865,Sacramento,California,CA,Sacramento,38.596,-121.3978
95866,Sacramento,California,CA,Sacramento,38.596,-121.3978
95867,Sacramento,California,CA,Sacramento,38.5816,-121.4933
95894,Sacramento,California,CA,Sacramento,38.5816,-121.4933
95899,Sacramento,California,CA,Sacramento,38.5383,-121.5549
95901,Marysville,California,CA,Yuba,39.1663,-121.5105
95903,Beale Afb,California,CA,Yuba,39.1115,-121.3604
95910,Alleghany,California,CA,Sierra,39.4826,-120.8483
95912,Arbuckle,California,CA,Colusa,39.0138,-122.0274
95913,Artois,California,CA,Glenn,39.6197,-122.1927
95914,Bangor,California,CA,Butte,39.3885,-121.4052
95915,Belden,California,CA,Plumas,40.006,-121.2491
95916,Berry Creek,California,CA,Butte,39.6776,-121.3689
95917,Biggs,California,CA,Butte,39.4162,-121.7189
95918,Browns Valley,California,CA,Yuba,39.2882,-121.3303
95919,Brownsville,California,CA,Yuba,39.4525,-121.2612
95920,Butte City,California,CA,Glenn,39.4568,-121.9515
95922,Camptonville,California,CA,Yuba,39.4518,-121.0486
95923,Canyon Dam,California,CA,Plumas,39.5645,-121.5751
95924,Cedar Ridge,California,CA,Nevada,39.1988,-121.02
95925,Challenge,California,CA,Yuba,39.4685,-121.1936
95926,Chico,California,CA,Butte,39.7458,-121.8444
95927,Chico,California,CA,Butte,39.8117,-121.9398
95928,Chico,California,CA,Butte,39.7224,-121.8113
95929,Chico,California,CA,Butte,39.7301,-121.8414
95930,Clipper Mills,California,CA,Butte,39.5302,-121.1675
95932,Colusa,California,CA,Colusa,39.2345,-122.0277
95934,Crescent Mills,California,CA,Plumas,40.0673,-120.9248
95935,Dobbins,California,CA,Yuba,39.3662,-121.2256
95936,Downieville,California,CA,Sierra,39.569,-120.8344
95937,Dunnigan,California,CA,Yolo,38.887,-121.9992
95938,Durham,California,CA,Butte,39.633,-121.7886
95939,Elk Creek,California,CA,Glenn,39.5306,-122.6124
95940,Feather Falls,California,CA,Butte,39.622,-121.2669
95941,Forbestown,California,CA,Butte,39.521,-121.2423
95942,Forest Ranch,California,CA,Butte,39.8821,-121.6728
95943,Glenn,California,CA,Glenn,39.6069,-122.0384
95944,Goodyears Bar,California,CA,Sierra,39.5399,-120.8844
95945,Grass Valley,California,CA,Nevada,39.2081,-121.0069
95946,Penn Valley,California,CA,Nevada,39.2019,-121.2026
95947,Greenville,California,CA,Plumas,40.1699,-120.9014
95948,Gridley,California,CA,Butte,39.3532,-121.7137
95949,Grass Valley,California,CA,Nevada,39.1193,-121.0938
95950,Grimes,California,CA,Colusa,39.0744,-121.8927
95951,Hamilton City,California,CA,Glenn,39.7386,-122.0085
95953,Live Oak,California,CA,Sutter,39.2601,-121.6923
95954,Magalia,California,CA,Butte,39.8912,-121.58
95955,Maxwell,California,CA,Colusa,39.3163,-122.1849
95956,Meadow Valley,California,CA,Plumas,39.9296,-121.0608
95957,Meridian,California,CA,Sutter,39.052,-121.8061
95958,Nelson,California,CA,Butte,39.5522,-121.7644
95959,Nevada City,California,CA,Nevada,39.3017,-120.9717
95960,North San Juan,California,CA,Nevada,39.3765,-121.0891
95961,Olivehurst,California,CA,Yuba,39.0861,-121.5497
95962,Oregon House,California,CA,Yuba,39.3459,-121.2663
95963,Orland,California,CA,Glenn,39.7314,-122.2534
95965,Oroville,California,CA,Butte,39.6054,-121.5751
95966,Oroville,California,CA,Butte,39.4877,-121.4698
95967,Paradise,California,CA,Butte,39.7155,-121.6551
95968,Palermo,California,CA,Butte,39.4361,-121.5454
95969,Paradise,California,CA,Butte,39.7555,-121.6069
95970,Princeton,California,CA,Colusa,39.4168,-122.0519
95971,Quincy,California,CA,Plumas,39.9284,-120.9698
95972,Rackerby,California,CA,Yuba,39.4256,-121.3252
95973,Chico,California,CA,Butte,39.8032,-121.8673
95974,Richvale,California,CA,Butte,39.4959,-121.748
95975,Rough And Ready,California,CA,Nevada,39.2286,-121.1509
95976,Chico,California,CA,Butte,39.7346,-121.8331
95977,Smartsville,California,CA,Nevada,39.3019,-120.7657
95978,Stirling City,California,CA,Butte,39.9077,-121.5269
95979,Stonyford,California,CA,Colusa,39.3176,-122.5393
95980,Storrie,California,CA,Plumas,39.9175,-121.3222
95981,Strawberry Valley,California,CA,Yuba,39.687,-121.045
95982,Sutter,California,CA,Sutter,39.1779,-121.7758
95983,Taylorsville,California,CA,Plumas,40.0357,-120.7353
95984,Twain,California,CA,Plumas,40.0509,-121.1268
95986,Washington,California,CA,Nevada,39.3569,-120.8
95987,Williams,California,CA,Colusa,39.1337,-122.2162
95988,Willows,California,CA,Glenn,39.5353,-122.2597
95991,Yuba City,California,CA,Sutter,39.1051,-121.6202
95992,Yuba City,California,CA,Sutter,39.023,-121.6116
95993,Yuba City,California,CA,Sutter,39.1237,-121.6611
96001,Redding,California,CA,Shasta,40.5605,-122.4116
96002,Redding,California,CA,Shasta,40.5486,-122.3339
96003,Redding,California,CA,Shasta,40.6278,-122.353
96006,Adin,California,CA,Modoc,41.2175,-120.9432
96007,Anderson,California,CA,Shasta,40.4574,-122.3282
96008,Bella Vista,California,CA,Shasta,40.7409,-122.0725
96009,Bieber,California,CA,Lassen,41.1315,-121.1286
96010,Big Bar,California,CA,Trinity,40.748,-123.229
96011,Big Bend,California,CA,Shasta,40.9749,-121.825
96013,Burney,California,CA,Shasta,40.8949,-121.655
96014,Callahan,California,CA,Siskiyou,41.3833,-122.764
96015,Canby,California,CA,Modoc,41.4664,-120.9218
96016,Cassel,California,CA,Shasta,40.9337,-121.5677
96017,Castella,California,CA,Shasta,41.1103,-122.3161
96019,Shasta Lake,California,CA,Shasta,40.6969,-122.3683
96020,Chester,California,CA,Plumas,40.2975,-121.2273
96021,Corning,California,CA,Tehama,39.9296,-122.196
96022,Cottonwood,California,CA,Shasta,40.3691,-122.3375
96023,Dorris,California,CA,Siskiyou,41.9194,-121.9739
96024,Douglas City,California,CA,Trinity,40.6342,-122.9239
96025,Dunsmuir,California,CA,Siskiyou,41.2124,-122.2734
96027,Etna,California,CA,Siskiyou,41.4463,-123.01
96028,Fall River Mills,California,CA,Shasta,41.0393,-121.4606
96029,Flournoy,California,CA,Tehama,39.9024,-122.4918
96031,Forks Of Salmon,California,CA,Siskiyou,41.2191,-123.2363
96032,Fort Jones,California,CA,Siskiyou,41.617,-122.8832
96033,French Gulch,California,CA,Shasta,40.7035,-122.6229
96034,Gazelle,California,CA,Siskiyou,41.5105,-122.5371
96035,Gerber,California,CA,Tehama,40.043,-122.1649
96037,Greenview,California,CA,Siskiyou,41.5403,-122.9366
96038,Grenada,California,CA,Siskiyou,41.6125,-122.5258
96039,Happy Camp,California,CA,Siskiyou,41.8018,-123.388
96040,Hat Creek,California,CA,Shasta,40.7677,-121.4637
96041,Hayfork,California,CA,Trinity,40.5504,-123.1634
96044,Hornbrook,California,CA,Siskiyou,41.9077,-122.5265
96046,Hyampom,California,CA,Trinity,40.6137,-123.4488
96047,Igo,California,CA,Shasta,40.4318,-122.654
96048,Junction City,California,CA,Trinity,40.7411,-123.0718
96049,Redding,California,CA,Shasta,40.7098,-122.3116
96050,Klamath River,California,CA,Siskiyou,41.8637,-122.8197
96051,Lakehead,California,CA,Shasta,40.9105,-122.4106
96052,Lewiston,California,CA,Trinity,40.746,-122.8426
96054,Lookout,California,CA,Modoc,41.2347,-121.2156
96055,Los Molinos,California,CA,Tehama,40.0497,-122.0992
96056,Mcarthur,California,CA,Shasta,41.0502,-121.3991
96057,Mccloud,California,CA,Siskiyou,41.2475,-122.1128
96058,Macdoel,California,CA,Siskiyou,41.883,-121.9445
96059,Manton,California,CA,Tehama,40.4331,-121.8365
96061,Mill Creek,California,CA,Tehama,40.3263,-121.5228
96062,Millville,California,CA,Shasta,40.5653,-122.1111
96063,Mineral,California,CA,Tehama,40.3564,-121.571
96064,Montague,California,CA,Siskiyou,41.7243,-122.4638
96065,Montgomery Creek,California,CA,Shasta,40.9124,-121.9233
96067,Mount Shasta,California,CA,Siskiyou,41.3174,-122.324
96068,Nubieber,California,CA,Lassen,41.0957,-121.183
96069,Oak Run,California,CA,Shasta,40.6863,-122.0409
96070,Obrien,California,CA,Shasta,40.7352,-122.1944
96071,Old Station,California,CA,Shasta,40.6256,-121.4585
96073,Palo Cedro,California,CA,Shasta,40.5767,-122.2398
96074,Paskenta,California,CA,Tehama,39.8772,-122.5814
96075,Paynes Creek,California,CA,Tehama,40.3514,-121.765
96076,Platina,California,CA,Shasta,40.376,-122.937
96078,Proberta,California,CA,Tehama,40.0815,-122.1705
96079,Shasta Lake,California,CA,Shasta,40.6866,-122.3348
96080,Red Bluff,California,CA,Tehama,40.1795,-122.2383
96084,Round Mountain,California,CA,Shasta,40.794,-121.9419
96085,Scott Bar,California,CA,Siskiyou,41.7736,-122.9882
96086,Seiad Valley,California,CA,Siskiyou,41.8866,-123.2438
96087,Shasta,California,CA,Shasta,40.6109,-122.4968
96088,Shingletown,California,CA,Shasta,40.505,-121.8857
96089,Shasta Lake,California,CA,Shasta,40.6579,-122.4273
96090,Tehama,California,CA,Tehama,40.0271,-122.1233
96091,Trinity Center,California,CA,Trinity,41.0615,-122.7239
96092,Vina,California,CA,Tehama,39.9272,-122.025
96093,Weaverville,California,CA,Trinity,40.7317,-122.9353
96094,Weed,California,CA,Siskiyou,41.4226,-122.3861
96095,Whiskeytown,California,CA,Shasta,40.6388,-122.5597
96096,Whitmore,California,CA,Shasta,40.6525,-121.8771
96097,Yreka,California,CA,Siskiyou,41.7206,-122.6376
96099,Redding,California,CA,Shasta,40.7043,-122.3878
96101,Alturas,California,CA,Modoc,41.4767,-120.5456
96103,Blairsden Graeagle,California,CA,Plumas,40.1919,-120.1746
96104,Cedarville,California,CA,Modoc,41.4759,-120.1516
96105,Chilcoot,California,CA,Plumas,39.7977,-120.1396
96106,Clio,California,CA,Plumas,39.7546,-120.5951
96107,Coleville,California,CA,Mono,38.5029,-119.4828
96108,Davis Creek,California,CA,Modoc,41.7336,-120.3741
96109,Doyle,California,CA,Lassen,40.0008,-120.1077
96110,Eagleville,California,CA,Modoc,41.3163,-120.1158
96111,Floriston,California,CA,Nevada,39.3928,-120.0212
96112,Fort Bidwell,California,CA,Modoc,41.8644,-120.162
96113,Herlong,California,CA,Lassen,40.1485,-120.1713
96114,Janesville,California,CA,Lassen,40.2963,-120.5098
96115,Lake City,California,CA,Modoc,41.6682,-120.1814
96116,Likely,California,CA,Modoc,41.2329,-120.5079
96117,Litchfield,California,CA,Lassen,40.4073,-120.4092
96118,Loyalton,California,CA,Sierra,39.663,-120.2297
96119,Madeline,California,CA,Lassen,40.9766,-120.5548
96120,Markleeville,California,CA,Alpine,38.7713,-119.8327
96121,Milford,California,CA,Lassen,40.1828,-120.3895
96122,Portola,California,CA,Plumas,39.8105,-120.4691
96123,Ravendale,California,CA,Lassen,40.8317,-120.16
96124,Calpine,California,CA,Sierra,39.6139,-120.4046
96125,Sierra City,California,CA,Sierra,39.5936,-120.6269
96126,Sierraville,California,CA,Sierra,39.5825,-120.3711
96127,Susanville,California,CA,Lassen,40.4163,-120.653
96128,Standish,California,CA,Lassen,40.3509,-120.4068
96129,Beckwourth,California,CA,Plumas,39.7721,-120.4051
96130,Susanville,California,CA,Lassen,40.3983,-120.6464
96132,Termo,California,CA,Lassen,40.9509,-120.613
96133,Topaz,California,CA,Mono,38.6415,-119.5122
96134,Tulelake,California,CA,Siskiyou,41.9316,-121.4347
96135,Vinton,California,CA,Plumas,39.8043,-120.1783
96136,Wendel,California,CA,Lassen,40.3406,-120.2824
96137,Westwood,California,CA,Lassen,40.3038,-121.0226
96140,Carnelian Bay,California,CA,Placer,39.2319,-120.0753
96141,Homewood,California,CA,Placer,39.0786,-120.1734
96142,Tahoma,California,CA,El Dorado,39.0644,-120.1357
96143,Kings Beach,California,CA,Placer,39.2401,-120.0233
96145,Tahoe City,California,CA,Placer,39.1806,-120.1445
96146,Olympic Valley,California,CA,Placer,39.1752,-120.1954
96148,Tahoe Vista,California,CA,Placer,39.2448,-120.0521
96150,South Lake Tahoe,California,CA,El Dorado,38.917,-119.9865
96151,South Lake Tahoe,California,CA,El Dorado,38.9039,-119.995
96152,South Lake Tahoe,California,CA,El Dorado,38.9271,-119.999
96154,South Lake Tahoe,California,CA,El Dorado,38.8753,-120.0188
96155,South Lake Tahoe,California,CA,El Dorado,38.8449,-120.043
96156,South Lake Tahoe,California,CA,El Dorado,38.9352,-119.9676
96157,South Lake Tahoe,California,CA,El Dorado,38.9344,-119.9767
96158,South Lake Tahoe,California,CA,El Dorado,38.8981,-119.9984
96160,Truckee,California,CA,Nevada,39.328,-120.1833
96161,Truckee,California,CA,Nevada,39.3385,-120.1729
96162,Truckee,California,CA,Nevada,39.328,-120.1833
