Host,HOST_NAME,SWITCH_ID,SWITCH_NAME,STORAGE_ARRAY_ID
SA55CAEMP10,HOSTNAME21559,61855,SWITCHNAME21559,61837
SV586ESX31,HOSTNAME21560,61854,SWITCHNAME21560,61874
SV586ESX31,HOSTNAME21561,61854,SWITCHNAME21561,61874
SA55CAEMP10,HOSTNAME21562,61854,SWITCHNAME21562,61837
SA55CAEMP10,HOSTNAME21563,61854,SWITCHNAME21563,61837
SA55CAEMP10,HOSTNAME21564,61855,SWITCHNAME21564,61837
SA55CAEMP10,HOSTNAME21565,61855,SWITCHNAME21565,61837
SA55CAEMP10,HOSTNAME21566,61860,SWITCHNAME21566,61837
SA55CAEMP10,HOSTNAME21567,61860,SWITCHNAME21567,61837
SA55CAEMP10,HOSTNAME21568,61860,SWITCHNAME21568,61837
SA55CAEMP10,HOSTNAME21569,61860,SWITCHNAME21569,61837
SV461ESX6198,HOSTNAME21570,61831,SWITCHNAME21570,61920
SV461ESX18561,HOSTNAME21571,61831,SWITCHNAME21571,61920
SV461ESX2002,HOSTNAME21572,61831,SWITCHNAME21572,61920
SV461ESX1996,HOSTNAME21573,61831,SWITCHNAME21573,61920
SV586ESX22,HOSTNAME21574,61812,SWITCHNAME21574,61874
SV461ESX2002,HOSTNAME21575,61812,SWITCHNAME21575,61920
SV586ESX21,HOSTNAME21576,61812,SWITCHNAME21576,61874
SV586ESX21,HOSTNAME21577,61812,SWITCHNAME21577,61874
SV586ESX22,HOSTNAME21578,61812,SWITCHNAME21578,61874
SV461ESX6196,HOSTNAME21579,61812,SWITCHNAME21579,61920
SV461ESX2010,HOSTNAME21580,61812,SWITCHNAME21580,61920
SV461ESX1991,HOSTNAME21581,61812,SWITCHNAME21581,61920
SV461ESX2009,HOSTNAME21582,61831,SWITCHNAME21582,61920
SV586ESX23,HOSTNAME21583,61831,SWITCHNAME21583,61874
SV586ESX20,HOSTNAME21584,61831,SWITCHNAME21584,61874
SV586ESX23,HOSTNAME21585,61831,SWITCHNAME21585,0
SV586ESX20,HOSTNAME21586,61831,SWITCHNAME21586,61874
SV586ESX19,HOSTNAME21587,61831,SWITCHNAME21587,61874
SV586ESX19,HOSTNAME21588,61831,SWITCHNAME21588,61874
SV586ESX19,HOSTNAME21589,61831,SWITCHNAME21589,61874
SV586ESX19,HOSTNAME21590,61860,SWITCHNAME21590,61874
SV586ESX19,HOSTNAME21591,61860,SWITCHNAME21591,61874
SV461ESX12375,HOSTNAME21592,61860,SWITCHNAME21592,61920
SV461ESX12401,HOSTNAME21593,61860,SWITCHNAME21593,61920
SV461ESX775,HOSTNAME21594,61861,SWITCHNAME21594,61886
SV461ESX742,HOSTNAME21595,61861,SWITCHNAME21595,61886
SV461ESX742,HOSTNAME21596,61861,SWITCHNAME21596,61886
SV461ESX742,HOSTNAME21597,61861,SWITCHNAME21597,61886
SV586ESX16,HOSTNAME21598,61812,SWITCHNAME21598,61874
SV586ESX16,HOSTNAME21599,61812,SWITCHNAME21599,61874
SV586ESX16,HOSTNAME21600,61812,SWITCHNAME21600,61874
SV586ESX16,HOSTNAME21601,61812,SWITCHNAME21601,61874
SV586ESX16,HOSTNAME21602,61812,SWITCHNAME21602,61874
SV586ESX14,HOSTNAME21603,61812,SWITCHNAME21603,61874
SV586ESX14,HOSTNAME21604,61831,SWITCHNAME21604,61874
SV461ESX18565,HOSTNAME21605,61831,SWITCHNAME21605,61920
SV461ESX18575,HOSTNAME21606,61831,SWITCHNAME21606,61920
SV461ESX18565,HOSTNAME21607,61831,SWITCHNAME21607,61920
SV461ESX18551,HOSTNAME21608,61831,SWITCHNAME21608,61920
SV461ESX6211,HOSTNAME21609,61831,SWITCHNAME21609,61920
SV461ESX2011,HOSTNAME21610,61812,SWITCHNAME21610,61920
SV461ESX2000,HOSTNAME21611,61812,SWITCHNAME21611,61920
SV461ESX12434,HOSTNAME21612,61812,SWITCHNAME21612,61920
SV461ESX12371,HOSTNAME21613,61812,SWITCHNAME21613,61920
SV586ESX19,HOSTNAME21614,61812,SWITCHNAME21614,61874
SV461ESX6218,HOSTNAME21615,61812,SWITCHNAME21615,61920
SA55VCTR11,HOSTNAME21616,61831,SWITCHNAME21616,0
SA55VCTR11,HOSTNAME21617,61831,SWITCHNAME21617,0
SA55VCTR11,HOSTNAME21618,61831,SWITCHNAME21618,0
SV586ESX15,HOSTNAME21619,61831,SWITCHNAME21619,61874
SA55VCTR11,HOSTNAME21620,61831,SWITCHNAME21620,0
SA55VCTR11,HOSTNAME21621,61831,SWITCHNAME21621,0
SA55VCTR11,HOSTNAME21622,61831,SWITCHNAME21622,0
SA55VCTR11,HOSTNAME21623,61831,SWITCHNAME21623,0
SA55VCTR11,HOSTNAME21624,61831,SWITCHNAME21624,0
SA55VCTR11,HOSTNAME21625,61831,SWITCHNAME21625,0
SA55VCTR11,HOSTNAME21626,61831,SWITCHNAME21626,0
SA55VCTR11,HOSTNAME21627,61831,SWITCHNAME21627,0
SA55VCTR11,HOSTNAME21628,61831,SWITCHNAME21628,0
SA55VCTR11,HOSTNAME21629,61831,SWITCHNAME21629,0
SV586ESX11,HOSTNAME21630,61831,SWITCHNAME21630,61874
SL55QRPSMPTC0,HOSTNAME21631,61831,SWITCHNAME21631,61813
SV461ESX763,HOSTNAME21632,61831,SWITCHNAME21632,61886
SV461ESX765,HOSTNAME21633,61831,SWITCHNAME21633,61886
SA55CAEMP10,HOSTNAME21634,61812,SWITCHNAME21634,61837
SA55CAEMP10,HOSTNAME21635,61812,SWITCHNAME21635,61837
SA55CAEMP10,HOSTNAME21636,61831,SWITCHNAME21636,61837
SA55CAEMP10,HOSTNAME21637,61831,SWITCHNAME21637,61837
SA55CAEMP10,HOSTNAME21638,61812,SWITCHNAME21638,61837
SA55CAEMP10,HOSTNAME21639,61812,SWITCHNAME21639,61837
SA55CAEMP10,HOSTNAME21640,61831,SWITCHNAME21640,61837
SA55CAEMP10,HOSTNAME21641,61831,SWITCHNAME21641,61837
SA55CAEMP10,HOSTNAME21642,61812,SWITCHNAME21642,61837
SA55CAEMP10,HOSTNAME21643,61812,SWITCHNAME21643,61837
SA55CAEMP10,HOSTNAME21644,61831,SWITCHNAME21644,61837
SA55CAEMP10,HOSTNAME21645,61831,SWITCHNAME21645,61837
SA55CAEMP10,HOSTNAME21646,61854,SWITCHNAME21646,61837
SA55CAEMP10,HOSTNAME21647,61854,SWITCHNAME21647,61837
SA55CAEMP10,HOSTNAME21648,61855,SWITCHNAME21648,61837
SA55CAEMP10,HOSTNAME21649,61855,SWITCHNAME21649,61837
SA55CAEMP10,HOSTNAME21650,61854,SWITCHNAME21650,61837
SA55CAEMP10,HOSTNAME21651,61854,SWITCHNAME21651,61837
SA55CAEMP10,HOSTNAME21652,61855,SWITCHNAME21652,61837
SA55CAEMP10,HOSTNAME21653,61855,SWITCHNAME21653,61837
SA55CAEMP10,HOSTNAME21654,61812,SWITCHNAME21654,61837
SA55CAEMP10,HOSTNAME21655,61812,SWITCHNAME21655,61837
SL43VRMCSDB0P11,HOSTNAME21656,61831,SWITCHNAME21656,61822
SV586ESX11,HOSTNAME21657,61831,SWITCHNAME21657,61874
CW473CATSPS16N1,HOSTNAME21658,61812,SWITCHNAME21658,61901
SV349ESX39,HOSTNAME21659,61812,SWITCHNAME21659,61843
SV349ESX39,HOSTNAME21660,61831,SWITCHNAME21660,61843
SV349ESX39,HOSTNAME21661,61831,SWITCHNAME21661,61843
SV349ESX39,HOSTNAME21662,61812,SWITCHNAME21662,61843
SV349ESX39,HOSTNAME21663,61812,SWITCHNAME21663,61843
SV349ESX39,HOSTNAME21664,61831,SWITCHNAME21664,61843
SV586ESX19,HOSTNAME21665,61831,SWITCHNAME21665,0
SV349ESX39,HOSTNAME21666,61812,SWITCHNAME21666,61843
SV349ESX39,HOSTNAME21667,61812,SWITCHNAME21667,61843
SV349ESX39,HOSTNAME21668,61831,SWITCHNAME21668,61843
SV349ESX39,HOSTNAME21669,61831,SWITCHNAME21669,61843
SA55VCTR11,HOSTNAME21670,61812,SWITCHNAME21670,0
SA55VCTR11,HOSTNAME21671,61812,SWITCHNAME21671,0
SV586ESX703,HOSTNAME21672,61831,SWITCHNAME21672,61909
SV586ESX702,HOSTNAME21673,61831,SWITCHNAME21673,61909
SV586ESX702,HOSTNAME21674,61831,SWITCHNAME21674,61909
SV586ESX693,HOSTNAME21675,61831,SWITCHNAME21675,61909
SV586ESX703,HOSTNAME21676,61812,SWITCHNAME21676,61909
SV586ESX702,HOSTNAME21677,61812,SWITCHNAME21677,61909
SV586ESX694,HOSTNAME21678,61831,SWITCHNAME21678,61909
SV586ESX689,HOSTNAME21679,61831,SWITCHNAME21679,61909
SV349ESX18,HOSTNAME21680,61812,SWITCHNAME21680,61863
SV349ESX696,HOSTNAME21681,61812,SWITCHNAME21681,61865
SV349ESX691,HOSTNAME21682,61831,SWITCHNAME21682,61865
SV586ESX698,HOSTNAME21683,61831,SWITCHNAME21683,61909
SV349ESX681,HOSTNAME21684,61831,SWITCHNAME21684,61865
SV349ESX37,HOSTNAME21685,61831,SWITCHNAME21685,61843
SV349ESX37,HOSTNAME21686,61812,SWITCHNAME21686,61843
SV349ESX37,HOSTNAME21687,61812,SWITCHNAME21687,61843
SV349ESX37,HOSTNAME21688,61831,SWITCHNAME21688,61843
SV461ESX735,HOSTNAME21689,61831,SWITCHNAME21689,61886
SV349ESX37,HOSTNAME21690,61854,SWITCHNAME21690,61843
SV349ESX37,HOSTNAME21691,61854,SWITCHNAME21691,61843
SV349ESX105,HOSTNAME21692,61855,SWITCHNAME21692,61843
SV349ESX105,HOSTNAME21693,61855,SWITCHNAME21693,61843
SV349ESX105,HOSTNAME21694,61854,SWITCHNAME21694,61843
SV349ESX105,HOSTNAME21695,61854,SWITCHNAME21695,61843
SV349ESX107,HOSTNAME21696,61855,SWITCHNAME21696,61843
SV349ESX35,HOSTNAME21697,61855,SWITCHNAME21697,61843
SV349ESX35,HOSTNAME21698,61854,SWITCHNAME21698,61843
SV349ESX35,HOSTNAME21699,61854,SWITCHNAME21699,61843
SV349ESX29,HOSTNAME21700,61854,SWITCHNAME21700,61843
SV349ESX105,HOSTNAME21701,61854,SWITCHNAME21701,61843
SV349ESX105,HOSTNAME21702,61854,SWITCHNAME21702,61843
SV349ESX105,HOSTNAME21703,61854,SWITCHNAME21703,61843
SV349ESX104,HOSTNAME21704,61855,SWITCHNAME21704,61843
SV349ESX104,HOSTNAME21705,61855,SWITCHNAME21705,61843
SV349ESX104,HOSTNAME21706,61854,SWITCHNAME21706,61843
SV349ESX29,HOSTNAME21707,61854,SWITCHNAME21707,61843
SV349ESX29,HOSTNAME21708,61855,SWITCHNAME21708,61843
SV349ESX105,HOSTNAME21709,61855,SWITCHNAME21709,61843
SV349ESX31,HOSTNAME21710,61861,SWITCHNAME21710,61843
SV349ESX31,HOSTNAME21711,61861,SWITCHNAME21711,61843
SV349ESX31,HOSTNAME21712,61861,SWITCHNAME21712,61843
SV349ESX31,HOSTNAME21713,61861,SWITCHNAME21713,61843
SV349ESX31,HOSTNAME21714,61861,SWITCHNAME21714,61843
SV349ESX31,HOSTNAME21715,61861,SWITCHNAME21715,61843
SV349ESX35,HOSTNAME21716,61861,SWITCHNAME21716,61843
SV349ESX35,HOSTNAME21717,61861,SWITCHNAME21717,61843
SV349ESX35,HOSTNAME21718,61861,SWITCHNAME21718,61843
SV349ESX35,HOSTNAME21719,61861,SWITCHNAME21719,61843
SV349ESX35,HOSTNAME21720,61860,SWITCHNAME21720,61843
SV349ESX107,HOSTNAME21721,61860,SWITCHNAME21721,61843
SV349ESX107,HOSTNAME21722,61860,SWITCHNAME21722,61843
SV349ESX104,HOSTNAME21723,61860,SWITCHNAME21723,61843
SV349ESX35,HOSTNAME21724,61860,SWITCHNAME21724,61843
SV349ESX35,HOSTNAME21725,61860,SWITCHNAME21725,61843
SV349ESX35,HOSTNAME21726,61860,SWITCHNAME21726,61843
SV349ESX35,HOSTNAME21727,61860,SWITCHNAME21727,61843
SV349ESX35,HOSTNAME21728,61860,SWITCHNAME21728,61843
SV349ESX35,HOSTNAME21729,61860,SWITCHNAME21729,61843
SV349ESX107,HOSTNAME21730,61860,SWITCHNAME21730,61843
SV349ESX107,HOSTNAME21731,61860,SWITCHNAME21731,61843
SV349ESX107,HOSTNAME21732,61860,SWITCHNAME21732,61843
SV349ESX29,HOSTNAME21733,61860,SWITCHNAME21733,61843
SV349ESX31,HOSTNAME21734,61860,SWITCHNAME21734,61843
SV461ESX839,HOSTNAME21735,61860,SWITCHNAME21735,61868
SV461ESX869,HOSTNAME21736,61860,SWITCHNAME21736,61868
SL55FRADBP11,HOSTNAME21737,61860,SWITCHNAME21737,61810
SV349ESX31,HOSTNAME21738,61860,SWITCHNAME21738,61843
SV349ESX31,HOSTNAME21739,61860,SWITCHNAME21739,61843
SV349ESX31,HOSTNAME21740,61861,SWITCHNAME21740,61843
SL55FRADBP11,HOSTNAME21741,61861,SWITCHNAME21741,61810
SV349ESX681,HOSTNAME21742,61861,SWITCHNAME21742,61865
SV461ESX762,HOSTNAME21743,61861,SWITCHNAME21743,61886
SV461ESX764,HOSTNAME21744,61861,SWITCHNAME21744,61886
SA43CMLSP18,HOSTNAME21745,61861,SWITCHNAME21745,0
SA43CMLSP18,HOSTNAME21746,61861,SWITCHNAME21746,0
SA43CMLSP18,HOSTNAME21747,61861,SWITCHNAME21747,0
SA43CMLSP18,HOSTNAME21748,61861,SWITCHNAME21748,0
SA43CMLSP18,HOSTNAME21749,61861,SWITCHNAME21749,0
SA43CMLSP18,HOSTNAME21750,61851,SWITCHNAME21750,0
SA43CMLSP18,HOSTNAME21751,61851,SWITCHNAME21751,0
SA43CMLSP18,HOSTNAME21752,61852,SWITCHNAME21752,0
SA43CMLSP18,HOSTNAME21753,61852,SWITCHNAME21753,0
SA43CMLSP18,HOSTNAME21754,61848,SWITCHNAME21754,0
SA43CMLSP18,HOSTNAME21755,61848,SWITCHNAME21755,0
SA43CMLSP18,HOSTNAME21756,61848,SWITCHNAME21756,0
SA43CMLSP18,HOSTNAME21757,61848,SWITCHNAME21757,0
SA43CMLSP18,HOSTNAME21758,61850,SWITCHNAME21758,0
SA43CMLSP18,HOSTNAME21759,61850,SWITCHNAME21759,0
SA43CMLSP18,HOSTNAME21760,61850,SWITCHNAME21760,0
SA43CMLSP18,HOSTNAME21761,61850,SWITCHNAME21761,0
SA43CMLSP18,HOSTNAME21762,61851,SWITCHNAME21762,0
SA43CMLSP18,HOSTNAME21763,61851,SWITCHNAME21763,0
SA43CMLSP18,HOSTNAME21764,61851,SWITCHNAME21764,0
SA43CMLSP18,HOSTNAME21765,61851,SWITCHNAME21765,0
SA43CMLSP18,HOSTNAME21766,61851,SWITCHNAME21766,0
SA43CMLSP18,HOSTNAME21767,61851,SWITCHNAME21767,0
SA43CMLSP18,HOSTNAME21768,61851,SWITCHNAME21768,0
SA43CMLSP19,HOSTNAME21769,61851,SWITCHNAME21769,0
SA43CMLSP19,HOSTNAME21770,61851,SWITCHNAME21770,0
SA43CMLSP19,HOSTNAME21771,61851,SWITCHNAME21771,0
SA43CMLSP19,HOSTNAME21772,61851,SWITCHNAME21772,0
SA43CMLSP19,HOSTNAME21773,61851,SWITCHNAME21773,0
SA43CMLSP19,HOSTNAME21774,61867,SWITCHNAME21774,0
SA43CMLSP19,HOSTNAME21775,61867,SWITCHNAME21775,0
SA43CMLSP19,HOSTNAME21776,61867,SWITCHNAME21776,0
SA43CMLSP19,HOSTNAME21777,61867,SWITCHNAME21777,0
SA43CMLSP19,HOSTNAME21778,61867,SWITCHNAME21778,0
SA43CMLSP19,HOSTNAME21779,61867,SWITCHNAME21779,0
SA43CMLSP19,HOSTNAME21780,61868,SWITCHNAME21780,0
SA43CMLSP19,HOSTNAME21781,61868,SWITCHNAME21781,0
SA43CMLSP19,HOSTNAME21782,61847,SWITCHNAME21782,0
SA43CMLSP19,HOSTNAME21783,61847,SWITCHNAME21783,0
SA43CMLSP19,HOSTNAME21784,61847,SWITCHNAME21784,0
SA43CMLSP19,HOSTNAME21785,61847,SWITCHNAME21785,0
SA43CMLSP19,HOSTNAME21786,61848,SWITCHNAME21786,0
SA43CMLSP19,HOSTNAME21787,61848,SWITCHNAME21787,0
SA43CMLSP19,HOSTNAME21788,61848,SWITCHNAME21788,0
SA43CMLSP19,HOSTNAME21789,61848,SWITCHNAME21789,0
SA43CMLSP19,HOSTNAME21790,61852,SWITCHNAME21790,0
SA43CMLSP19,HOSTNAME21791,61852,SWITCHNAME21791,0
SA43CMLSP19,HOSTNAME21792,61852,SWITCHNAME21792,0
SA43CMLSP19,HOSTNAME21793,61852,SWITCHNAME21793,0
SA43CMLSP19,HOSTNAME21794,61852,SWITCHNAME21794,0
SA43CMLSP19,HOSTNAME21795,61852,SWITCHNAME21795,0
SA43CMLSP19,HOSTNAME21796,61852,SWITCHNAME21796,0
SA43CMLSP19,HOSTNAME21797,61852,SWITCHNAME21797,0
SA43CMLSP19,HOSTNAME21798,61852,SWITCHNAME21798,0
SA43CMLSP19,HOSTNAME21799,61852,SWITCHNAME21799,0
SA43CMLSP19,HOSTNAME21800,61852,SWITCHNAME21800,0
SA43CMLSP19,HOSTNAME21801,61852,SWITCHNAME21801,0
SA43CMLSP19,HOSTNAME21802,61866,SWITCHNAME21802,0
SA43CMLSP20,HOSTNAME21803,61866,SWITCHNAME21803,0
SA43CMLSP20,HOSTNAME21804,61866,SWITCHNAME21804,0
SA43CMLSP20,HOSTNAME21805,61866,SWITCHNAME21805,0
SA43CMLSP20,HOSTNAME21806,61866,SWITCHNAME21806,0
SA43CMLSP20,HOSTNAME21807,61866,SWITCHNAME21807,0
SA43CMLSP20,HOSTNAME21808,61866,SWITCHNAME21808,0
SA43CMLSP20,HOSTNAME21809,61866,SWITCHNAME21809,0
SA43CMLSP20,HOSTNAME21810,61848,SWITCHNAME21810,0
SA43CMLSP20,HOSTNAME21811,61848,SWITCHNAME21811,0
SA43CMLSP20,HOSTNAME21812,61831,SWITCHNAME21812,0
SA43CMLSP20,HOSTNAME21813,61831,SWITCHNAME21813,0
SA43CMLSP20,HOSTNAME21814,61831,SWITCHNAME21814,0
SA43CMLSP20,HOSTNAME21815,61831,SWITCHNAME21815,0
SA43CMLSP20,HOSTNAME21816,61831,SWITCHNAME21816,0
SA43CMLSP20,HOSTNAME21817,61831,SWITCHNAME21817,0
SA43CMLSP20,HOSTNAME21818,61831,SWITCHNAME21818,0
SA43CMLSP20,HOSTNAME21819,61831,SWITCHNAME21819,0
SA43CMLSP20,HOSTNAME21820,61831,SWITCHNAME21820,0
SA43CMLSP20,HOSTNAME21821,61812,SWITCHNAME21821,0
SA43CMLSP20,HOSTNAME21822,61812,SWITCHNAME21822,0
SA43CMLSP20,HOSTNAME21823,61812,SWITCHNAME21823,0
SA43CMLSP20,HOSTNAME21824,61812,SWITCHNAME21824,0
SA43CMLSP20,HOSTNAME21825,61812,SWITCHNAME21825,0
SA43CMLSP20,HOSTNAME21826,61812,SWITCHNAME21826,0
SA43CMLSP20,HOSTNAME21827,61812,SWITCHNAME21827,0
SA43CMLSP20,HOSTNAME21828,61812,SWITCHNAME21828,0
SA43CMLSP20,HOSTNAME21829,61854,SWITCHNAME21829,0
SA43CMLSP20,HOSTNAME21830,61854,SWITCHNAME21830,0
SA43CMLSP20,HOSTNAME21831,61855,SWITCHNAME21831,0
SA43CMLSP20,HOSTNAME21832,61855,SWITCHNAME21832,0
SA43CMLSP20,HOSTNAME21833,61854,SWITCHNAME21833,0
SA43CMLSP20,HOSTNAME21834,61854,SWITCHNAME21834,0
SA43CMLSP20,HOSTNAME21835,61855,SWITCHNAME21835,0
SA43CMLSP20,HOSTNAME21836,61855,SWITCHNAME21836,0
SA43CMLSP20,HOSTNAME21837,61812,SWITCHNAME21837,0
SA43CMLSP20,HOSTNAME21838,61812,SWITCHNAME21838,0
SA43CMLSP20,HOSTNAME21839,61812,SWITCHNAME21839,0
SA43CMLSP20,HOSTNAME21840,61812,SWITCHNAME21840,0
SA43CMLSP21,HOSTNAME21841,61812,SWITCHNAME21841,0
SA43CMLSP21,HOSTNAME21842,61812,SWITCHNAME21842,0
SA43CMLSP21,HOSTNAME21843,61812,SWITCHNAME21843,0
SA43CMLSP21,HOSTNAME21844,61812,SWITCHNAME21844,0
SA43CMLSP21,HOSTNAME21845,61812,SWITCHNAME21845,0
SA43CMLSP21,HOSTNAME21846,61812,SWITCHNAME21846,0
SA43CMLSP21,HOSTNAME21847,61812,SWITCHNAME21847,0
SA43CMLSP21,HOSTNAME21848,61812,SWITCHNAME21848,0
SA43CMLSP21,HOSTNAME21849,61831,SWITCHNAME21849,0
SA43CMLSP21,HOSTNAME21850,61831,SWITCHNAME21850,0
SA43CMLSP21,HOSTNAME21851,61831,SWITCHNAME21851,0
SA43CMLSP21,HOSTNAME21852,61831,SWITCHNAME21852,0
SA43CMLSP21,HOSTNAME21853,61831,SWITCHNAME21853,0
SA43CMLSP21,HOSTNAME21854,61831,SWITCHNAME21854,0
SA43CMLSP21,HOSTNAME21855,61831,SWITCHNAME21855,0
SA43CMLSP21,HOSTNAME21856,61831,SWITCHNAME21856,0
SA43CMLSP21,HOSTNAME21857,61831,SWITCHNAME21857,0
SA43CMLSP21,HOSTNAME21858,61831,SWITCHNAME21858,0
SA43CMLSP21,HOSTNAME21859,61812,SWITCHNAME21859,0
SA43CMLSP21,HOSTNAME21860,61812,SWITCHNAME21860,0
SA43CMLSP21,HOSTNAME21861,61831,SWITCHNAME21861,0
SA43CMLSP21,HOSTNAME21862,61831,SWITCHNAME21862,0
SA43CMLSP21,HOSTNAME21863,61854,SWITCHNAME21863,0
SA43CMLSP21,HOSTNAME21864,61854,SWITCHNAME21864,0
SA43CMLSP21,HOSTNAME21865,61855,SWITCHNAME21865,0
SA43CMLSP21,HOSTNAME21866,61855,SWITCHNAME21866,0
SA43CMLSP21,HOSTNAME21867,61854,SWITCHNAME21867,0
SA43CMLSP21,HOSTNAME21868,61854,SWITCHNAME21868,0
SA43CMLSP21,HOSTNAME21869,61855,SWITCHNAME21869,0
SA43CMLSP21,HOSTNAME21870,61855,SWITCHNAME21870,0
SA43CMLSP21,HOSTNAME21871,61812,SWITCHNAME21871,0
SA43CMLSP21,HOSTNAME21872,61812,SWITCHNAME21872,0
SA43CMLSP21,HOSTNAME21873,61831,SWITCHNAME21873,0
SA43CMLSP21,HOSTNAME21874,61831,SWITCHNAME21874,0
SA43CMLSP21,HOSTNAME21875,61855,SWITCHNAME21875,0
SA43CMLSP21,HOSTNAME21876,61855,SWITCHNAME21876,0
SA43CMLSP21,HOSTNAME21877,61854,SWITCHNAME21877,0
SA43CMLSP21,HOSTNAME21878,61854,SWITCHNAME21878,0
SA43CMLSP21,HOSTNAME21879,61854,SWITCHNAME21879,0
SA43CMLSP21,HOSTNAME21880,61854,SWITCHNAME21880,0
SA43CMLSP21,HOSTNAME21881,61855,SWITCHNAME21881,0
SA43CMLSP21,HOSTNAME21882,61855,SWITCHNAME21882,0
SA43CMLSP21,HOSTNAME21883,61854,SWITCHNAME21883,0
SA43CMLSP21,HOSTNAME21884,61854,SWITCHNAME21884,0
SA43CMLSP21,HOSTNAME21885,61855,SWITCHNAME21885,0
SA43CMLSP21,HOSTNAME21886,61855,SWITCHNAME21886,0
SA43CMLSP21,HOSTNAME21887,61854,SWITCHNAME21887,0
SA43CMLSP21,HOSTNAME21888,61854,SWITCHNAME21888,0
SA43CMLSP21,HOSTNAME21889,61855,SWITCHNAME21889,0
SA43CMLSP21,HOSTNAME21890,61855,SWITCHNAME21890,0
SA43CMLSP21,HOSTNAME21891,61852,SWITCHNAME21891,0
SA43CMLSP21,HOSTNAME21892,61852,SWITCHNAME21892,0
SA43CMLSP21,HOSTNAME21893,61851,SWITCHNAME21893,0
SA43CMLSP21,HOSTNAME21894,61851,SWITCHNAME21894,0
SA43CMLSP21,HOSTNAME21895,61852,SWITCHNAME21895,0
SA43CMLSP21,HOSTNAME21896,61852,SWITCHNAME21896,0
SA43CMLSP21,HOSTNAME21897,61851,SWITCHNAME21897,0
SA43CMLSP21,HOSTNAME21898,61851,SWITCHNAME21898,0
SA43CMLSP21,HOSTNAME21899,61852,SWITCHNAME21899,0
SA43CMLSP21,HOSTNAME21900,61852,SWITCHNAME21900,0
SA43CMLSP21,HOSTNAME21901,61851,SWITCHNAME21901,0
SA43CMLSP21,HOSTNAME21902,61851,SWITCHNAME21902,0
SA43CMLSP21,HOSTNAME21903,61852,SWITCHNAME21903,0
SA43CMLSP21,HOSTNAME21904,61852,SWITCHNAME21904,0
SA43CMLSP21,HOSTNAME21905,61851,SWITCHNAME21905,0
SA43CMLSP21,HOSTNAME21906,61851,SWITCHNAME21906,0
SA43CMLSP21,HOSTNAME21907,61852,SWITCHNAME21907,0
SA43CMLSP21,HOSTNAME21908,61852,SWITCHNAME21908,0
SA43CMLSP28,HOSTNAME21909,61851,SWITCHNAME21909,0
SA43CMLSP28,HOSTNAME21910,61851,SWITCHNAME21910,0
SA43CMLSP28,HOSTNAME21911,61851,SWITCHNAME21911,0
SA43CMLSP28,HOSTNAME21912,61851,SWITCHNAME21912,0
SA43CMLSP28,HOSTNAME21913,61852,SWITCHNAME21913,0
SA43CMLSP28,HOSTNAME21914,61852,SWITCHNAME21914,0
SA43CMLSP28,HOSTNAME21915,61812,SWITCHNAME21915,0
SA43CMLSP28,HOSTNAME21916,61812,SWITCHNAME21916,0
SA43CMLSP28,HOSTNAME21917,61812,SWITCHNAME21917,0
SA43CMLSP28,HOSTNAME21918,61812,SWITCHNAME21918,0
SA43CMLSP28,HOSTNAME21919,61831,SWITCHNAME21919,0
SA43CMLSP28,HOSTNAME21920,61831,SWITCHNAME21920,0
SA43CMLSP28,HOSTNAME21921,61831,SWITCHNAME21921,0
SA43CMLSP28,HOSTNAME21922,61831,SWITCHNAME21922,0
SA43CMLSP28,HOSTNAME21923,61812,SWITCHNAME21923,0
SA43CMLSP28,HOSTNAME21924,61812,SWITCHNAME21924,0
SA43CMLSP28,HOSTNAME21925,61831,SWITCHNAME21925,0
SA43CMLSP28,HOSTNAME21926,61831,SWITCHNAME21926,0
SA43CMLSP28,HOSTNAME21927,61812,SWITCHNAME21927,0
SA43CMLSP28,HOSTNAME21928,61812,SWITCHNAME21928,0
SA43CMLSP28,HOSTNAME21929,61831,SWITCHNAME21929,0
SA43CMLSP28,HOSTNAME21930,61831,SWITCHNAME21930,0
SA43CMLSP28,HOSTNAME21931,61851,SWITCHNAME21931,0
SA43CMLSP28,HOSTNAME21932,61851,SWITCHNAME21932,0
SA43CMLSP28,HOSTNAME21933,61851,SWITCHNAME21933,0
SA43CMLSP28,HOSTNAME21934,61851,SWITCHNAME21934,0
SA43CMLSP28,HOSTNAME21935,61852,SWITCHNAME21935,0
SA43CMLSP28,HOSTNAME21936,61852,SWITCHNAME21936,0
SA43CMLSP28,HOSTNAME21937,61852,SWITCHNAME21937,0
SA43CMLSP28,HOSTNAME21938,61852,SWITCHNAME21938,0
SA43CMLSP28,HOSTNAME21939,61851,SWITCHNAME21939,0
SA55BFALDB12,HOSTNAME21940,61851,SWITCHNAME21940,0
SA56FALDBP14,HOSTNAME21941,61851,SWITCHNAME21941,0
SA56FALDBP15,HOSTNAME21942,61851,SWITCHNAME21942,0
SA55FLAPB1A,HOSTNAME21943,61852,SWITCHNAME21943,0
SA55CMLSD10,HOSTNAME21944,61852,SWITCHNAME21944,61834
SA55CMLSD11,HOSTNAME21945,61852,SWITCHNAME21945,61834
SA55CMLSD10,HOSTNAME21946,61852,SWITCHNAME21946,61834
SA55CMLSD11,HOSTNAME21947,61852,SWITCHNAME21947,61834
